Country Code,Country Name
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
60,Bermuda
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
64,Bhutan
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
68,Bolivia (Plurinational State of)
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
535,"Bonaire, Sint Eustatius and Saba"
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
70,Bosnia and Herzegovina
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
72,Botswana
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
76,Brazil
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
92,British Virgin Islands
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
96,Brunei Darussalam
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
100,Bulgaria
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
854,Burkina Faso
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
108,Burundi
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
132,Cabo Verde
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
116,Cambodia
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
120,Cameroon
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
124,Canada
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
136,Cayman Islands
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
140,Central African Republic
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
148,Chad
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
152,Chile
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
156,China
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
344,"China, Hong Kong Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
446,"China, Macao Special Administrative Region"
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
170,Colombia
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
174,Comoros
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
178,Congo
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
184,Cook Islands
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
188,Costa Rica
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
384,Cote d'Ivoire
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
191,Croatia
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
192,Cuba
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
531,Curacao
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
196,Cyprus
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
203,Czechia
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
408,Democratic People's Republic of Korea
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
180,Democratic Republic of the Congo
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
208,Denmark
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
262,Djibouti
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
212,Dominica
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
214,Dominican Republic
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
218,Ecuador
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
818,Egypt
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
222,El Salvador
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
226,Equatorial Guinea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
232,Eritrea
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
233,Estonia
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
748,Eswatini
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
231,Ethiopia
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
238,Falkland Islands (Malvinas)
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
234,Faroe Islands
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
242,Fiji
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
246,Finland
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
250,France
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
254,French Guiana
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
258,French Polynesia
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
266,Gabon
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
270,Gambia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
268,Georgia
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
276,Germany
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
288,Ghana
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
292,Gibraltar
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
300,Greece
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
304,Greenland
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
308,Grenada
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
312,Guadeloupe
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
316,Guam
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
320,Guatemala
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
831,Guernsey
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
324,Guinea
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
624,Guinea-Bissau
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
328,Guyana
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
332,Haiti
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
340,Honduras
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
348,Hungary
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
352,Iceland
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
356,India
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
360,Indonesia
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
364,Iran (Islamic Republic of)
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
368,Iraq
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
372,Ireland
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
833,Isle of Man
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
376,Israel
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
380,Italy
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
388,Jamaica
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
392,Japan
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
832,Jersey
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
400,Jordan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
398,Kazakhstan
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
404,Kenya
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
296,Kiribati
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
412,Kosovo (not UN)
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
414,Kuwait
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
417,Kyrgyzstan
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
418,Lao People's Democratic Republic
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
428,Latvia
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
422,Lebanon
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
426,Lesotho
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
430,Liberia
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
434,Libya
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
438,Liechtenstein
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
440,Lithuania
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
442,Luxembourg
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
450,Madagascar
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
454,Malawi
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
458,Malaysia
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
462,Maldives
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
466,Mali
470,Malta
470,Malta
470,Malta
470,Malta
470,Malta
470,Malta
470,Malta
470,Malta
470,Malta
